paper,y_3,y_5,n_authors,journal,publication_date,pub_year,refs_count,Decile,Concepts_k,Concepts_RR,Concepts_GINI,Concepts_LC,Concepts_LWBR,Concepts_HEL,Concepts_HZ,Topics_k,Topics_RR,Topics_GINI,Topics_LC,Topics_LWBR,Topics_HEL,Topics_HZ,Scopus_k,Scopus_RR,Scopus_GINI,Scopus_LC,Scopus_LWBR,Scopus_HEL,Scopus_HZ,JCR_k,JCR_RR,JCR_GINI,JCR_LC,JCR_LWBR,JCR_HEL,JCR_HZ,Cluster
https://openalex.org/W2806125679,11,23,1,Academy of Management Review,2018-06-06,2018,38,4,3,0.660999255250823,0.899864714559925,1.12140285193317,0.441413170137131,0.575913419819529,0.541833326727616,2,0.43994452238819,0.653429725418321,1.28578164672323,0.660234296078688,0.350262736498299,0.338617783829026,7,0.74077919297024,0.431899462365592,1.56534236816393,1.74738097669217,0.348222571259758,0.372062348994396,6,0.582900861440065,0.268888356296118,1.21612769448541,0.692783527067453,0.318973716943245,0.320073026327838,MGMT
https://openalex.org/W2031209838,0,1,1,Annals of Tourism Research,2013-03-05,2013,4,1,3,0.64774201805042,0.809628875897946,2.61986840123989,2.2750261285295,0.620902804924425,0.677531154168416,1,0,0,1,0,0.393418524774041,0.368350737511861,4,0.666665925920988,0.592590864191769,1.46145279434362,1.08099649215472,0.43858685352011,0.459585957944226,1,0,0,1,0,0.731781155829561,0.744006219020207,MKTG
https://openalex.org/W2159577867,1,5,3,Marketing Science,2013-09-01,2013,3,1,2,0.316199841521242,0.393699482964499,1.26259804482179,0.517916286238535,0.667827645985046,0.62382486170298,3,0.666557761775314,0.986316833715322,1.58030722468999,1.63030293748385,0.564776473103505,0.550469288948335,1,0,0,1,0,0.567704945530554,0.574511461406362,1,0,0,1,0,0.43582672252384,0.437903922960491,MKTG
https://openalex.org/W2014254798,4,13,3,Marketing Science,2013-11-07,2013,38,2,2,0.189805838198142,0.212352665462698,1.05438477186486,0.115413425662606,0.716446743081135,0.703169474718182,3,0.666660168681923,0.996752703290817,1.83047834420772,2.03665685760825,0.630747890108798,0.621468377484491,5,0.617866579626605,0.43666657466663,1.39068718087496,1.19977672848325,0.308309506396223,0.306147695481169,5,0.56915541511104,0.4033332,1.60400001183246,1.24031511191933,0.27986875503568,0.297167737713857,MKTG
https://openalex.org/W2142875811,10,22,3,Marketing Science,2013-01-01,2013,22,4,4,0.718131435701093,0.748951427047176,2.61916106104374,2.40727020270413,0.674347454689472,0.672269494832503,1,0,0,1,0,0.474882167553829,0.457544248741535,4,0.474489795918367,0.285714285714286,1.24320009278524,0.724965930992757,0.299204950045402,0.336635984047905,4,0.198979591836735,0.142857142857143,1.12917245760653,0.337966756529595,0.323800608900716,0.313028135161733,MKTG
https://openalex.org/W2102752180,31,52,3,Marketing Science,2013-09-06,2013,125,7,3,0.438478011733754,0.397080617389164,1.43666587496194,0.813930803789146,0.610801181763555,0.631929450933452,3,0.666648184967819,0.994224699482909,1.31168396230873,1.06416505224098,0.28965575473384,0.28245359942111,8,0.574874970787993,0.188842119354269,1.35974766883144,1.00198458635351,0.239058700104888,0.267343705760462,7,0.576614287105007,0.20701742530008,1.41257889376227,0.951650281457443,0.161049268730767,0.165136037262896,MKTG
https://openalex.org/W2161795696,71,122,4,Marketing Science,2013-01-24,2013,33,10,3,0.623747121052358,0.711212013208674,1.8255315652862,1.43088155570805,0.539716728187983,0.579316397020069,2,0.445422398707934,0.669613555689505,1.29037324614062,0.67658665865312,0.462580015022339,0.462653945507805,8,0.74062226311104,0.420952342857143,1.7996866054822,2.14828834527573,0.324416784417357,0.302505466546178,6,0.608905568340455,0.30144900063,1.44185084102621,1.16768380671401,0.164662179121347,0.174659984690222,MKTG
https://openalex.org/W1781034944,3,3,4,Journal of Management Studies,2013-05-08,2013,46,1,4,0.724240508580704,0.761252730304541,1.75113360833496,1.82399606208048,0.660270899385465,0.636468209159279,1,0,0,1,0,0.269024158352222,0.251758494142217,8,0.475331895318767,0.232557940199335,1.40025582514654,1.14713687625143,0.214625242290002,0.224250989071783,5,0.250312139739429,0.137499659374915,1.15566256632992,0.423900860843991,0.21167487356135,0.209558892356548,MGMT
https://openalex.org/W2160510482,9,18,1,Journal of Travel Research,2013-02-17,2013,82,3,6,0.762850680299985,0.591024675266352,1.67326787302212,2.35648688200343,0.619213246463516,0.636684347536744,3,0.666655236333039,0.99550411004865,1.52943208812079,1.54930373924999,0.373029713192295,0.355804936207577,12,0.85097665485189,0.496244980237154,2.25458743126008,4.095416855014,0.353449701878552,0.357660774416056,14,0.779889797502878,0.291975968031078,1.75296544548777,2.59652269179578,0.258617066551733,0.270853057061973,MKTG
https://openalex.org/W2904437489,25,40,4,Journal of Marketing,2018-12-13,2018,9,6,1,0,0,1,0,0.598988161666019,0.657511406585929,1,0,0,1,0,0.319465034590536,0.299794899670108,1,0,0,1,0,0.520329201348663,0.553866417938352,1,0,0,1,0,0.388110746936194,0.382213344414622,MKTG
https://openalex.org/W2897248532,9,22,3,Academy of Management Perspectives,2018-10-16,2018,109,4,3,0.620419349734651,0.695872650898784,1.14834349957746,0.514381073057667,0.712692153805381,0.705175593713322,2,0.450072518953079,0.684001642260846,1.29429682708885,0.691124577330246,0.306392464568175,0.303624781757794,9,0.741241554143375,0.340600843023256,1.62795593767489,2.13845513135039,0.25609705768965,0.244166609604388,8,0.620191310166664,0.210378378619939,1.48122698158018,0.856018521276898,0.266380885549286,0.255814324980686,MGMT
https://openalex.org/W2767127762,25,46,3,Organization Science,2018-04-13,2018,132,7,3,0.615854447891547,0.686329000775164,1.47373906721014,1.03698408838766,0.661982469942468,0.68417173538147,2,0.43846678830272,0.649191756946105,1.15851964596887,0.405178115332428,0.63000419766909,0.629236638550391,8,0.620683648500486,0.252427153495008,1.43346786696552,1.37229349199793,0.246275616173292,0.28485288827983,7,0.387601990794137,0.132897614379085,1.14973241638279,0.419826516479395,0.239792731896378,0.241827214165431,MGMT
https://openalex.org/W2099219870,2,2,1,Public Administration Review,2013-05-13,2013,2,1,4,0.637145140215658,0.519817028069866,2.14414998732921,1.79471700647155,0.575488594440078,0.622612173442927,2,0.444807329323309,0.667757104886526,1.35786883475541,0.791302680789849,0.349399312406512,0.363115382743321,2,0.5,1,1.5919933984942,1.4874267671063,0.598299925662501,0.555964035547694,3,0.499998333320833,0.4999974999875,1.32521220376413,0.872182208288596,0.38347571027088,0.366735982045489,MGMT
https://openalex.org/W2899842485,27,63,3,Public Administration Review,2018-11-08,2018,64,8,4,0.700451429505227,0.675730418180691,2.42804518736835,2.28998170469473,0.665320975579787,0.718594393639216,2,0.443225092486889,0.663028465554994,1.28852751334546,0.669932993874111,0.3071645661423,0.306191767671617,6,0.604027777777778,0.296666666666667,1.43362357924074,0.890871241448449,0.271807001990435,0.321763575523303,3,0.568802068371158,0.576271186440678,1.2407731570628,0.756094688614342,0.239655409341565,0.232603754681112,MGMT
https://openalex.org/W2149001227,1,1,2,Journal of Travel Research,2013-07-17,2013,41,1,5,0.762080263005128,0.707621304076323,1.64775260016871,2.11195737500371,0.628991446141983,0.573410752856153,1,0,0,1,0,0.503838874818837,0.468488125316629,8,0.758601712717068,0.428571245421198,2.15701462396482,2.58724541520874,0.375054484224114,0.3921064890955,10,0.616048082682227,0.235185069444444,1.52368289472288,1.38917515495343,0.351380552730877,0.365107492640671,MKTG
https://openalex.org/W4246175218,16,26,2,Organization Studies,2013-10-30,2013,71,4,2,0.484035796195385,0.821314780663789,1.23706396518267,0.650332624988732,0.696782669273059,0.679798360033526,2,0.499999907939826,0.999570907530573,1.47910421682079,1.2951047520198,0.588076899018724,0.585694958546146,7,0.322883931766244,0.110214802722817,1.22860859195235,0.521050745597648,0.328773211227912,0.330893932822969,9,0.299157704462717,0.0881144816581116,1.11825731003128,0.453027216917575,0.223489667271214,0.215188369564438,MGMT
https://openalex.org/W2899968315,12,21,6,Journal of Organizational Behavior,2018-11-06,2018,81,4,2,0.212165698295872,0.241271719646449,1.18001278189758,0.346958775260227,0.712060543911566,0.709046037881431,1,0,0,1,0,0.743872147158001,0.736616003227355,12,0.699222728010993,0.250613974367413,1.64986528262826,2.09872190604868,0.217273305119116,0.161850668715952,8,0.603266198995009,0.237116751467711,1.53433990323764,1.2092152846383,0.198131740631067,0.214299482566905,MGMT
https://openalex.org/W3123638657,32,56,1,Contemporary Accounting Research,2013-08-17,2013,61,8,2,0.478933875797512,0.79473858520176,1.08118202446653,0.249195272323322,0.635402725794574,0.591337694783895,1,0,0,1,0,0.364906262427575,0.350824667443103,7,0.678072645789786,0.345316076081815,1.53444813966014,1.57329357330885,0.234402004223662,0.24655186491707,7,0.586684935956771,0.220138819444445,1.42140310003677,0.862325786047365,0.249436238718738,0.243196772175124,FINAC
https://openalex.org/W2137160678,5,12,1,Public Administration Review,2013-08-29,2013,62,2,2,0.499989716344922,0.995464880359161,1.9999588662257,1.99092976071832,0.60304110079441,0.649280033168701,2,0.499826166449653,0.981354166666666,1.66809410115983,1.57272890566331,0.633852567066824,0.64572792028078,6,0.6653125,0.385,1.68224272744691,1.35361232565503,0.505107995736654,0.480431969477613,9,0.728485088598814,0.338310183802727,1.63901405414815,1.67373683050445,0.45635266798346,0.442295569541014,MGMT
https://openalex.org/W2794620131,29,40,2,Tourism Management,2018-03-30,2018,90,6,3,0.596151764455571,0.666334673165181,1.44871797627808,1.34059320716376,0.695589773039414,0.727253307741579,2,0.444481511133802,0.666777885289113,1.28958225552866,0.673721458650908,0.369305533775231,0.353369261581978,10,0.554636031959961,0.187844273504274,1.40066057264396,1.23064063020341,0.3010516831339,0.355669836800377,7,0.584825543311892,0.233164898989899,1.38222135358887,0.97734258022631,0.293297514339223,0.303712979666993,MKTG
https://openalex.org/W2053738997,40,66,3,Journal of International Business Studies,2013-05-09,2013,107,8,4,0.680160545542561,0.638233276626295,1.90849083120536,1.57054903745524,0.729498636316315,0.705392785284889,2,0.444055526825813,0.665501948662814,1.28922445549071,0.672432234901918,0.370733987377987,0.360788594109863,11,0.480920178722377,0.16043956043956,1.3429159204646,1.32042662960136,0.218851943894827,0.223848159848482,7,0.193658657529255,0.102083221093736,1.11782293163293,0.465196345998993,0.235870817778991,0.242197459662353,MGMT
https://openalex.org/W1885426663,0,0,1,Public Administration,2013-05-31,2013,44,1,3,0.582094842779732,0.591192705596714,1.26917221161295,0.678763398953625,0.673022343154181,0.639588677977703,3,0.666656703396803,0.995877201948959,1.34809058213895,1.15564353037175,0.445858542372379,0.437848625784376,6,0.613397290216564,0.303703668038396,1.55574308889453,1.41609428685717,0.266085480503417,0.296813224972306,4,0.532118055555556,0.347222222222222,1.23486673636415,0.899156700400719,0.232939884308923,0.224081719533072,MGMT
https://openalex.org/W2892418580,52,127,4,Academy of Management Review,2018-09-28,2018,177,10,6,0.801546991926839,0.707671581145365,1.8241910526234,2.22208249698995,0.41844730620858,0.413733753462737,2,0.445224951840219,0.669016471226192,1.40534358588514,0.866818356293607,0.570109533576963,0.581449102061157,13,0.706054191341467,0.212061739874059,1.63208740933886,1.8613245909715,0.103718159803708,0.108068869856039,11,0.57884524683345,0.154866313158202,1.47839158131738,1.030482153519,0.152983235218746,0.15909249450427,MGMT
https://openalex.org/W2799547458,18,27,3,Marketing Science,2018-05-09,2018,39,5,5,0.751612491906784,0.665197607856323,1.79700176591604,2.10582036556884,0.525649370568831,0.570613163231255,1,0,0,1,0,0.856295324299077,0.869567110811666,5,0.720740997229917,0.569078947368421,1.56885688417673,1.35698134957952,0.428624056663428,0.443761069510989,7,0.658010120097663,0.309941397352999,1.36297722968827,1.36045917002951,0.345527061049661,0.347675824175934,MKTG
https://openalex.org/W2898965029,8,29,3,Academy of Management Perspectives,2018-11-02,2018,56,5,5,0.76400770017383,0.736395320729699,2.74890000313,2.89004503665848,0.549127857962988,0.615916819107383,1,0,0,1,0,0.295171699504978,0.28813093177309,10,0.367838147967056,0.132715749742673,1.24978844647601,0.866424922748513,0.310476769231588,0.345929946252092,5,0.235743223165001,0.0996374129646544,1.15371147886928,0.323988006898881,0.266394825374099,0.259718679955012,MGMT
https://openalex.org/W2032452642,2,3,2,Production and Operations Management,2013-04-03,2013,20,1,4,0.653028931239551,0.544604570736063,1.89599156722353,1.27055696100617,0.50504504064384,0.500997241075595,1,0,0,1,0,0.379770321366975,0.355462692880868,7,0.751615841959404,0.46491217451518,1.58450503664526,2.01725500560323,0.345518564677849,0.359662316368277,6,0.706789931412669,0.466666259259033,1.95001365026865,1.55148933234441,0.319216358676881,0.377054938009003,MGMT
https://openalex.org/W2891082119,8,23,5,Production and Operations Management,2018-09-06,2018,30,4,3,0.589138501642483,0.607489332684629,1.94335429624767,1.22220275429007,0.576424535046163,0.595766865817454,3,0.666580174436076,0.987560069527283,1.72333307548744,1.87204065857883,0.893944344398583,0.914938760336893,10,0.849451646962854,0.553000958735302,2.26763153769098,4.08337119417942,0.380281284170535,0.326923994850934,8,0.81568284143507,0.561507738095238,2.32867322245584,2.90829712551784,0.233997675172865,0.267448900523179,MGMT
https://openalex.org/W2001567655,82,166,2,Tourism Management,2013-01-17,2013,75,10,4,0.622401145284443,0.51153442003827,2.28186496563567,1.8702386853052,0.683611241501388,0.736527725914615,2,0.444904391648896,0.668049376108119,1.2899376450659,0.675006190295645,0.256954786297795,0.2381228398388,7,0.558731446382836,0.231638231351113,1.40304840722416,0.999017358737765,0.270173761955837,0.304060649257414,3,0.550110991574672,0.519230861686373,1.2328825821766,0.681255120719328,0.302834324533311,0.301913990232489,MKTG
https://openalex.org/W2895006670,5,15,5,Human Relations,2018-12-18,2018,96,2,2,0.232323716104658,0.268322087397273,1.14203721223351,0.287286195680006,0.734923451837654,0.728072204110613,2,0.445647054656908,0.670294236195082,1.29056225468163,0.677274427508702,0.403837157625401,0.390785124978386,9,0.76150171936848,0.390104111263014,1.74477041723944,2.26457600628392,0.170795322224859,0.154937950446835,9,0.700278581177295,0.277520552157956,1.63189717014073,1.35333454210692,0.197241784712699,0.176235793072126,MGMT
https://openalex.org/W2137942500,12,30,1,Journal of Management,2013-12-12,2013,157,5,5,0.66824957361924,0.484468100614779,1.77169605195877,1.56302742721722,0.578486854619425,0.591924920867749,1,0,0,1,0,0.342556439841352,0.336954845725151,11,0.603778072262795,0.233720855327198,1.46200927337198,1.76729701342942,0.212250373374637,0.254534674615738,10,0.446851593564442,0.151851875555556,1.38345384603709,0.938405913499279,0.195174906556888,0.183945796598673,MGMT
https://openalex.org/W2808621242,46,52,1,Journal of Marketing,2018-06-11,2018,13,7,2,0.452999208213259,0.693403223152164,1.82815091863682,1.38680644630433,0.694065858782744,0.73563781882029,1,0,0,1,0,0.319465034590536,0.299794899670108,3,0.288194444444444,0.208333333333333,1.10018724345403,0.222988880346172,0.405764813764544,0.459668193240474,2,0.0798611111111109,0.083333333333333,1.05401569739416,0.106951359673031,0.312373920945076,0.310794186221115,MKTG
https://openalex.org/W2024526917,14,20,2,Journal of Consumer Psychology,2013-01-30,2013,87,3,3,0.583916305840899,0.61295304769756,1.09564375700397,0.453087854511037,0.679262879361702,0.663585225226375,2,0.446721679341858,0.673569852317094,1.58879695758586,1.11756493020396,0.808051805221531,0.798630689396349,7,0.800679498989884,0.585858484848485,1.72387503038066,2.75674959564629,0.253352305124152,0.287481538696154,6,0.51625670866876,0.284615362426031,1.35454704045995,0.904714317380295,0.377786350495758,0.361248799675517,MKTG
https://openalex.org/W1632461719,20,51,2,Strategic Management Journal,2013-10-08,2013,71,7,4,0.717087467376931,0.732026685341514,1.43653774753853,1.38824891523219,0.598986187598447,0.601839578296621,1,0,0,1,0,0.321108910131872,0.306574947424968,7,0.537316264783485,0.266128860128311,1.34900955133106,1.09602659383395,0.139356442485376,0.163000401117705,6,0.423348676234555,0.189999866666666,1.27657905639269,0.689684811499506,0.110171415386195,0.115420957994388,MGMT
https://openalex.org/W2105665329,3,4,1,Human Relations,2013-03-19,2013,67,1,3,0.591784409446411,0.62420108073907,1.1048494810048,0.487780329449397,0.661581304100491,0.644897521505578,2,0.443958739621114,0.665212723124413,1.21807481966361,0.536512061049213,0.627970318355644,0.614164274095081,6,0.711291166052229,0.435185212448552,1.46767828505031,1.35487695086346,0.507057400593257,0.451889831086294,4,0.573784722222222,0.402777777777778,1.35966197349257,0.855085041438055,0.587509402741482,0.594934441348013,MGMT
https://openalex.org/W2126243754,16,25,1,Tourism Management,2013-01-08,2013,56,4,2,0.452800428811062,0.692755565749555,1.82748681221959,1.38551113149911,0.72301166551298,0.792203562432202,2,0.44310879269606,0.662683509730283,1.59159259276921,1.11177424682911,0.593561114105161,0.591577785105237,10,0.557633839847862,0.167547963382628,1.43821172592908,1.12076936205567,0.289742162248939,0.303430283096649,11,0.637234266109993,0.207017214219587,1.40476185450251,1.27105190442497,0.283552866501824,0.259242845519922,MKTG
https://openalex.org/W2106547969,14,22,2,Strategic Management Journal,2013-01-26,2013,85,4,3,0.602612415361631,0.64224356504564,1.53756556580316,1.29212450637607,0.597150079506831,0.644865428701407,3,0.66666016345647,0.996465955370065,1.4590100349622,1.40801424068289,0.609144988132873,0.615841874638366,7,0.699963476990504,0.412162162162162,1.55397257235665,1.88247221740208,0.21599200094136,0.204595135587984,9,0.447747947256233,0.150173624975885,1.3362515142503,0.84636942166186,0.148128925567984,0.154726594788607,MGMT
https://openalex.org/W2792289602,3,9,2,Journal of Financial Intermediation,2018-03-23,2018,25,1,3,0.534183744446369,0.485952069791145,1.37050101258058,0.977682942228763,0.444883047692069,0.47321403279725,2,0.44429604408166,0.666221762487904,1.16096633699804,0.415807001906691,0.0871725700531512,0.0869229598610276,2,0.437716262975779,0.647058823529412,1.15820538002465,0.403846893959607,0.176371726995482,0.190361932422963,2,0.493079584775087,0.882352941176471,1.1525381463116,0.473672822954113,0.135679725532183,0.1235833835607,FINAC
https://openalex.org/W2791831598,38,57,3,Journal of Business Venturing,2018-02-01,2018,49,8,5,0.775645715086539,0.759004830658099,2.16002997938906,2.55708014074565,0.502872985958463,0.530224699563444,3,0.666664676925405,0.99822433663897,1.45582472686884,1.40727489961807,0.402264553366798,0.396886392248511,7,0.535246876859012,0.258130081300813,1.36581507850878,1.14554668571864,0.322320423257096,0.342253602919624,5,0.354270999947853,0.172916831770792,1.16992012877076,0.449246217533555,0.216671726086579,0.215812277504002,MGMT
https://openalex.org/W2134584891,9,20,2,Strategic Entrepreneurship Journal,2013-09-01,2013,74,3,5,0.781868626221007,0.800136221642213,2.01264725202076,2.57915142516137,0.530461778307411,0.557703944672923,1,0,0,1,0,0.287992150155469,0.270535972932633,6,0.568476075839697,0.352238805970149,1.39524080992058,1.05775086189083,0.205983945350523,0.197846213850941,6,0.370064385869691,0.173737488827653,1.29035700528459,0.67298432537254,0.177474485049073,0.176903606780311,MGMT
https://openalex.org/W2091215249,14,24,3,Public Administration Review,2013-02-11,2013,55,4,3,0.566315313530083,0.586137441025006,1.46692668733103,0.885603259172644,0.554792766407667,0.565149460804702,2,0.445214882534087,0.668986050245877,1.29019870689244,0.675952618604522,0.308184817351729,0.307017049039787,8,0.65586792777775,0.297618857142857,1.55093806512043,1.60893863701783,0.191586093352292,0.235126021507279,5,0.551842968990443,0.289473815789473,1.2561028951569,0.801828072691601,0.230497461948012,0.214811947451232,MGMT
https://openalex.org/W2011747630,5,9,1,Public Management Review,2013-10-31,2013,52,1,2,0.26956839599619,0.321130934562769,1.21552496624508,0.422451509899637,0.740255861072742,0.703955997662378,2,0.442767303014978,0.66167265264238,1.1603236852333,0.412967779544534,0.646281940296679,0.629655632261538,6,0.697940226532381,0.41904752834465,1.50416598764696,1.25837323079428,0.241222287790211,0.266379908594839,6,0.551323216455117,0.233333008771844,1.25674832056038,0.895827989263165,0.223963571240551,0.224868766893367,MGMT
https://openalex.org/W2326958296,75,136,2,Organizational Research Methods,2013-03-07,2013,80,10,4,0.700345749259283,0.679376093890206,1.73681976372967,1.56367207795083,0.566351357576675,0.566171135517218,1,0,0,1,0,0.630618337281696,0.633138200785773,10,0.707479341283637,0.339137430385354,1.67298299897387,2.2611607268853,0.275776896096386,0.334120925529513,9,0.628570897036575,0.255681516012351,1.62771733032371,1.27827608772708,0.289985780966196,0.291912665206004,MGMT
https://openalex.org/W2782731172,11,19,3,Journal of Service Research,2018-01-18,2018,82,3,3,0.545716714026851,0.508817824540671,2.0820615561958,1.2900253329206,0.662290888550509,0.721968102628632,2,0.446011716910729,0.671402120855075,1.29086917186034,0.678393849261605,0.243515253473119,0.243068853700555,12,0.727171519881431,0.278953811562789,1.75099666079013,2.36101841343423,0.122006830243822,0.110570675657673,7,0.46036058619054,0.156199442927456,1.36752435444048,0.691682950648748,0.154186181440347,0.163550569501521,MKTG
https://openalex.org/W2099198221,10,20,4,Human Relations,2013-04-23,2013,62,3,3,0.618949776839607,0.691318316833137,1.81769544180035,1.27209460228061,0.702571906220846,0.70839757204324,3,0.666663486690361,0.997655177034134,1.94303803786728,2.17773737398615,0.735906743012406,0.731341901413236,7,0.57092193300134,0.237588632111057,1.48574081884367,0.978486358303265,0.281575290205174,0.327509690156127,4,0.44210775047259,0.246376811594203,1.3705164130128,0.633419615158977,0.289758035542255,0.30321695601237,MGMT
https://openalex.org/W2901853290,33,50,4,Annals of Tourism Research,2018-11-12,2018,80,7,6,0.765567275505342,0.581893552842767,2.57901665468162,2.75016487628018,0.638399747383641,0.703580471268407,1,0,0,1,0,0.393418524774041,0.368350737511861,12,0.65723223705686,0.200043694347316,1.57720867593283,1.65510529378054,0.245952128944918,0.259897449860526,12,0.61156899859486,0.181241327652892,1.37273134386671,1.41350501200113,0.208060257900398,0.220414767931756,MKTG
https://openalex.org/W2904260588,24,43,3,Annals of Tourism Research,2018-12-11,2018,57,7,5,0.774820917462686,0.779273068789032,2.59203358401976,3.31928630473144,0.520441919472462,0.564398319267891,2,0.442588022289293,0.661143163826647,1.21725523755677,0.533229851358227,0.413379103040645,0.40097768161034,10,0.654950835312946,0.255731806920271,1.63088666512564,1.88459581667392,0.189209654728122,0.185057804352608,11,0.585078188052885,0.165765675675676,1.31464894851998,1.0690886712857,0.161598526347263,0.144197802074012,MKTG
